id,label,file_type,source_file,source_location,community,community_name
claude_skills_impeccable_scripts_live_browser_showbar,showBar(),code,.claude/skills/impeccable/scripts/live-browser.js,L1141,46,el
claude_skills_impeccable_scripts_live_browser_showconfigurebartooltip,showConfigureBarTooltip(),code,.claude/skills/impeccable/scripts/live-browser.js,L1405,46,el
claude_skills_impeccable_scripts_live_browser_showinsertcreatetooltip,showInsertCreateTooltip(),code,.claude/skills/impeccable/scripts/live-browser.js,L2288,46,el
claude_skills_impeccable_scripts_live_browser_syncconfigureinputchrome,syncConfigureInputChrome(),code,.claude/skills/impeccable/scripts/live-browser.js,L1241,46,el
claude_skills_impeccable_scripts_live_browser_syncinsertcreatebutton,syncInsertCreateButton(),code,.claude/skills/impeccable/scripts/live-browser.js,L2315,46,el
claude_skills_impeccable_scripts_live_browser_updatebarcontent,updateBarContent(),code,.claude/skills/impeccable/scripts/live-browser.js,L1181,46,el
claude_skills_impeccable_scripts_live_browser_variantcounttooltiptext,variantCountTooltipText(),code,.claude/skills/impeccable/scripts/live-browser.js,L1448,46,el
claude_skills_impeccable_scripts_live_commit_manual_edits_allentryids,allEntryIds(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L166,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_argval,argVal(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L68,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_buildrepairbatch,buildRepairBatch(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L220,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_candidatesforentry,candidatesForEntry(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L149,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_changedfilessincesnapshot,changedFilesSinceSnapshot(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L634,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_clearappliedentries,clearAppliedEntries(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L558,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_collectapplyownedfiles,collectApplyOwnedFiles(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L704,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_collectrollbackfiles,collectRollbackFiles(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L597,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_commitmanualedits,commitManualEdits(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L904,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_countops,countOps(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L77,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_coupledobjectkeyfailuresforop,coupledObjectKeyFailuresForOp(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L342,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_escaperegexp,escapeRegExp(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L1242,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_findunappliedentrysourcechanges,findUnappliedEntrySourceChanges(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L521,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_linehasobjectkey,lineHasObjectKey(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L319,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_linematchesmanualeditlocator,lineMatchesManualEditLocator(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L442,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_lineshowsappliedop,lineShowsAppliedOp(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L424,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_locatortargetsinfile,locatorTargetsInFile(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L368,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_main,main(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L1219,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_mergefailedentries,mergeFailedEntries(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L123,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_mergeuniquestrings,mergeUniqueStrings(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L170,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_normalizefailedentries,normalizeFailedEntries(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L100,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_normalizeprojectsourcepath,normalizeProjectSourcePath(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L227,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_normalizerelativefile,normalizeRelativeFile(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L237,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_normalizerollbackpath,normalizeRollbackPath(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L739,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_normalizeverificationtext,normalizeVerificationText(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L420,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_objectkeycandidatesforop,objectKeyCandidatesForOp(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L313,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_objectkeymatchstillusesoriginal,objectKeyMatchStillUsesOriginal(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L329,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_ophaslocator,opHasLocator(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L434,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_repairattemptlimit,repairAttemptLimit(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L174,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_repairpostapplyvalidation,repairPostApplyValidation(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L766,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_rollbackchangedfiles,rollbackChangedFiles(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L665,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_scanrollbackdir,scanRollbackDir(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L605,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_siblingcandidatesforentry,siblingCandidatesForEntry(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L363,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_snapshotrollbackfiles,snapshotRollbackFiles(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L575,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_snapshottargetpasses,snapshotTargetPasses(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L515,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_sourcehintwindowfailure,sourceHintWindowFailure(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L241,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_summarizeappliedentries,summarizeAppliedEntries(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L83,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_summarizerepairfailures,summarizeRepairFailures(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L180,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_uniquestrings,uniqueStrings(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L162,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_unreportedchangedfiles,unreportedChangedFiles(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L722,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_verificationfailuresforentries,verificationFailuresForEntries(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L549,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_verificationtargetpasses,verificationTargetPasses(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L382,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_verificationtargetpasseslines,verificationTargetPassesLines(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L388,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_verificationtargetsforop,verificationTargetsForOp(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L270,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_verifyappliedentry,verifyAppliedEntry(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L461,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_verifyentriesafterrepair,verifyEntriesAfterRepair(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L743,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
claude_skills_impeccable_scripts_live_commit_manual_edits_windowshowsappliedop,windowShowsAppliedOp(),code,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs,L408,47,.claude/skills/impeccable/scripts/live-commit-manual-edits.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_applystaticdeclaration,applyStaticDeclaration(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L687,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildborderoverridemap,buildBorderOverrideMap(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L74,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildborderoverridemap_parseshorthand,parseShorthand(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L91,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildborderoverridemap_resolvevar,resolveVar(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L78,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildstaticstylemap,buildStaticStyleMap(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L958,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildstaticwindow,buildStaticWindow(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L923,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_collectstaticcssrules,collectStaticCssRules(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L711,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_comparestaticpriority,compareStaticPriority(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L663,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_cssproptocamel,cssPropToCamel(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L404,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_expandstaticboxvalues,expandStaticBoxValues(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L475,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_expandstaticdeclaration,expandStaticDeclaration(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L544,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_extractstaticcolor,extractStaticColor(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L424,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_makestaticstyle,makeStaticStyle(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L914,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_normalizecolorforcheck,normalizeColorForCheck(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L52,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_normalizestaticcssvalue,normalizeStaticCssValue(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L449,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticanimation,parseStaticAnimation(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L525,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticborder,parseStaticBorder(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L483,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticcolor,parseStaticColor(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L417,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticfont,parseStaticFont(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L493,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticstyleattribute,parseStaticStyleAttribute(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L697,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestatictransition,parseStaticTransition(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L509,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_splitcsslist,splitCssList(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L359,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_splitcsstokens,splitCssTokens(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L381,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticcolortocss,staticColorToCss(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L411,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_body,.body(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L885,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_constructor,.constructor(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L843,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_documentelement,.documentElement(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L882,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_gethoverstyle,.getHoverStyle(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L897,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_getpseudosurface,.getPseudoSurface(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L909,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_getstyle,.getStyle(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L891,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_hasaccentdashpseudo,.hasAccentDashPseudo(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L903,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_queryselector,.querySelector(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L874,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_queryselectorall,.querySelectorAll(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L867,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_setaccentdashpseudo,.setAccentDashPseudo(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L900,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_sethoverstyle,.setHoverStyle(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L894,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_setpseudosurface,.setPseudoSurface(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L906,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_setstyle,.setStyle(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L888,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticdocument_wrap,.wrap(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L859,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_staticspecificity,staticSpecificity(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L675,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
agents_skills_impeccable_scripts_detector_engines_static_html_css_cascade_unwrapcssatlayer,unwrapCssAtLayer(),code,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L187,48,.agents/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_applystaticdeclaration,applyStaticDeclaration(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L687,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildborderoverridemap,buildBorderOverrideMap(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L74,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildborderoverridemap_parseshorthand,parseShorthand(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L91,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildborderoverridemap_resolvevar,resolveVar(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L78,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildstaticstylemap,buildStaticStyleMap(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L958,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_buildstaticwindow,buildStaticWindow(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L923,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_collectstaticcssrules,collectStaticCssRules(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L711,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_comparestaticpriority,compareStaticPriority(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L663,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_cssproptocamel,cssPropToCamel(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L404,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_expandstaticboxvalues,expandStaticBoxValues(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L475,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_expandstaticdeclaration,expandStaticDeclaration(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L544,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_extractstaticcolor,extractStaticColor(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L424,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_makestaticstyle,makeStaticStyle(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L914,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_normalizecolorforcheck,normalizeColorForCheck(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L52,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_normalizestaticcssvalue,normalizeStaticCssValue(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L449,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticanimation,parseStaticAnimation(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L525,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticborder,parseStaticBorder(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L483,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticcolor,parseStaticColor(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L417,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticfont,parseStaticFont(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L493,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestaticstyleattribute,parseStaticStyleAttribute(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L697,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
claude_skills_impeccable_scripts_detector_engines_static_html_css_cascade_parsestatictransition,parseStaticTransition(),code,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs,L509,49,.claude/skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs
